id,id_index,kode_provinsi,nama_provinsi,periode_update,cara_keluar,kategori,jumlah,satuan,tahun
477,1430,35,JAWA TIMUR,2024-03,DIRAWAT,RUJUKAN,1561,PASIEN,2024
477,1431,35,JAWA TIMUR,2024-03,DIRAWAT,TOTAL,1635,PASIEN,2024
478,1432,35,JAWA TIMUR,2024-04,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
478,1433,35,JAWA TIMUR,2024-04,MENINGGAL,RUJUKAN,27,PASIEN,2024
478,1434,35,JAWA TIMUR,2024-04,MENINGGAL,TOTAL,27,PASIEN,2024
479,1435,35,JAWA TIMUR,2024-04,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
479,1436,35,JAWA TIMUR,2024-04,MENINGGAL,RUJUKAN,0,PASIEN,2024
479,1437,35,JAWA TIMUR,2024-04,MENINGGAL,TOTAL,0,PASIEN,2024
480,1438,35,JAWA TIMUR,2024-04,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
480,1439,35,JAWA TIMUR,2024-04,DIRUJUK,RUJUKAN,0,PASIEN,2024
480,1440,35,JAWA TIMUR,2024-04,DIRUJUK,TOTAL,0,PASIEN,2024
481,1441,35,JAWA TIMUR,2024-04,PULANG PAKSA,NON RUJUKAN,22,PASIEN,2024
481,1442,35,JAWA TIMUR,2024-04,PULANG PAKSA,RUJUKAN,88,PASIEN,2024
481,1443,35,JAWA TIMUR,2024-04,PULANG PAKSA,TOTAL,110,PASIEN,2024
482,1444,35,JAWA TIMUR,2024-04,PULANG,NON RUJUKAN,117,PASIEN,2024
482,1445,35,JAWA TIMUR,2024-04,PULANG,RUJUKAN,503,PASIEN,2024
482,1446,35,JAWA TIMUR,2024-04,PULANG,TOTAL,620,PASIEN,2024
483,1447,35,JAWA TIMUR,2024-04,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
483,1448,35,JAWA TIMUR,2024-04,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
483,1449,35,JAWA TIMUR,2024-04,PULANG PAKSA,TOTAL,0,PASIEN,2024
484,1450,35,JAWA TIMUR,2024-04,DIRAWAT,NON RUJUKAN,85,PASIEN,2024
484,1451,35,JAWA TIMUR,2024-04,DIRAWAT,RUJUKAN,1518,PASIEN,2024
484,1452,35,JAWA TIMUR,2024-04,DIRAWAT,TOTAL,1603,PASIEN,2024
485,1453,35,JAWA TIMUR,2024-05,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
485,1454,35,JAWA TIMUR,2024-05,MENINGGAL,RUJUKAN,26,PASIEN,2024
485,1455,35,JAWA TIMUR,2024-05,MENINGGAL,TOTAL,26,PASIEN,2024
486,1456,35,JAWA TIMUR,2024-05,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
486,1457,35,JAWA TIMUR,2024-05,MENINGGAL,RUJUKAN,2,PASIEN,2024
486,1458,35,JAWA TIMUR,2024-05,MENINGGAL,TOTAL,2,PASIEN,2024
487,1459,35,JAWA TIMUR,2024-05,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
487,1460,35,JAWA TIMUR,2024-05,DIRUJUK,RUJUKAN,0,PASIEN,2024
487,1461,35,JAWA TIMUR,2024-05,DIRUJUK,TOTAL,0,PASIEN,2024
488,1462,35,JAWA TIMUR,2024-05,PULANG PAKSA,NON RUJUKAN,30,PASIEN,2024
488,1463,35,JAWA TIMUR,2024-05,PULANG PAKSA,RUJUKAN,51,PASIEN,2024
488,1464,35,JAWA TIMUR,2024-05,PULANG PAKSA,TOTAL,81,PASIEN,2024
489,1465,35,JAWA TIMUR,2024-05,PULANG,NON RUJUKAN,121,PASIEN,2024
489,1466,35,JAWA TIMUR,2024-05,PULANG,RUJUKAN,453,PASIEN,2024
489,1467,35,JAWA TIMUR,2024-05,PULANG,TOTAL,574,PASIEN,2024
490,1468,35,JAWA TIMUR,2024-05,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
490,1469,35,JAWA TIMUR,2024-05,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
490,1470,35,JAWA TIMUR,2024-05,PULANG PAKSA,TOTAL,0,PASIEN,2024
491,1471,35,JAWA TIMUR,2024-05,DIRAWAT,NON RUJUKAN,108,PASIEN,2024
491,1472,35,JAWA TIMUR,2024-05,DIRAWAT,RUJUKAN,1511,PASIEN,2024
491,1473,35,JAWA TIMUR,2024-05,DIRAWAT,TOTAL,1619,PASIEN,2024
492,1474,35,JAWA TIMUR,2024-06,MENINGGAL,NON RUJUKAN,8,PASIEN,2024
492,1475,35,JAWA TIMUR,2024-06,MENINGGAL,RUJUKAN,18,PASIEN,2024
492,1476,35,JAWA TIMUR,2024-06,MENINGGAL,TOTAL,26,PASIEN,2024
493,1477,35,JAWA TIMUR,2024-06,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
493,1478,35,JAWA TIMUR,2024-06,MENINGGAL,RUJUKAN,2,PASIEN,2024
493,1479,35,JAWA TIMUR,2024-06,MENINGGAL,TOTAL,2,PASIEN,2024
494,1480,35,JAWA TIMUR,2024-06,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
494,1481,35,JAWA TIMUR,2024-06,DIRUJUK,RUJUKAN,0,PASIEN,2024
494,1482,35,JAWA TIMUR,2024-06,DIRUJUK,TOTAL,0,PASIEN,2024
495,1483,35,JAWA TIMUR,2024-06,PULANG PAKSA,NON RUJUKAN,49,PASIEN,2024
495,1484,35,JAWA TIMUR,2024-06,PULANG PAKSA,RUJUKAN,53,PASIEN,2024
495,1485,35,JAWA TIMUR,2024-06,PULANG PAKSA,TOTAL,102,PASIEN,2024
496,1486,35,JAWA TIMUR,2024-06,PULANG,NON RUJUKAN,203,PASIEN,2024
496,1487,35,JAWA TIMUR,2024-06,PULANG,RUJUKAN,249,PASIEN,2024
496,1488,35,JAWA TIMUR,2024-06,PULANG,TOTAL,452,PASIEN,2024
497,1489,35,JAWA TIMUR,2024-06,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
497,1490,35,JAWA TIMUR,2024-06,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
497,1491,35,JAWA TIMUR,2024-06,PULANG PAKSA,TOTAL,0,PASIEN,2024
498,1492,35,JAWA TIMUR,2024-06,DIRAWAT,NON RUJUKAN,402,PASIEN,2024
498,1493,35,JAWA TIMUR,2024-06,DIRAWAT,RUJUKAN,1080,PASIEN,2024
498,1494,35,JAWA TIMUR,2024-06,DIRAWAT,TOTAL,1482,PASIEN,2024
499,1495,35,JAWA TIMUR,2024-07,MENINGGAL,NON RUJUKAN,10,PASIEN,2024
499,1496,35,JAWA TIMUR,2024-07,MENINGGAL,RUJUKAN,10,PASIEN,2024
499,1497,35,JAWA TIMUR,2024-07,MENINGGAL,TOTAL,20,PASIEN,2024
500,1498,35,JAWA TIMUR,2024-07,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
500,1499,35,JAWA TIMUR,2024-07,MENINGGAL,RUJUKAN,0,PASIEN,2024
500,1500,35,JAWA TIMUR,2024-07,MENINGGAL,TOTAL,0,PASIEN,2024
501,1501,35,JAWA TIMUR,2024-07,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
501,1502,35,JAWA TIMUR,2024-07,DIRUJUK,RUJUKAN,0,PASIEN,2024
501,1503,35,JAWA TIMUR,2024-07,DIRUJUK,TOTAL,0,PASIEN,2024
502,1504,35,JAWA TIMUR,2024-07,PULANG PAKSA,NON RUJUKAN,48,PASIEN,2024
502,1505,35,JAWA TIMUR,2024-07,PULANG PAKSA,RUJUKAN,35,PASIEN,2024
502,1506,35,JAWA TIMUR,2024-07,PULANG PAKSA,TOTAL,83,PASIEN,2024
503,1507,35,JAWA TIMUR,2024-07,PULANG,NON RUJUKAN,288,PASIEN,2024
503,1508,35,JAWA TIMUR,2024-07,PULANG,RUJUKAN,146,PASIEN,2024
503,1509,35,JAWA TIMUR,2024-07,PULANG,TOTAL,434,PASIEN,2024
504,1510,35,JAWA TIMUR,2024-07,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
504,1511,35,JAWA TIMUR,2024-07,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
504,1512,35,JAWA TIMUR,2024-07,PULANG PAKSA,TOTAL,0,PASIEN,2024
505,1513,35,JAWA TIMUR,2024-07,DIRAWAT,NON RUJUKAN,592,PASIEN,2024
505,1514,35,JAWA TIMUR,2024-07,DIRAWAT,RUJUKAN,966,PASIEN,2024
505,1515,35,JAWA TIMUR,2024-07,DIRAWAT,TOTAL,1558,PASIEN,2024
506,1516,35,JAWA TIMUR,2024-08,MENINGGAL,NON RUJUKAN,8,PASIEN,2024
506,1517,35,JAWA TIMUR,2024-08,MENINGGAL,RUJUKAN,18,PASIEN,2024
506,1518,35,JAWA TIMUR,2024-08,MENINGGAL,TOTAL,26,PASIEN,2024
507,1519,35,JAWA TIMUR,2024-08,MENINGGAL,NON RUJUKAN,2,PASIEN,2024
507,1520,35,JAWA TIMUR,2024-08,MENINGGAL,RUJUKAN,0,PASIEN,2024
507,1521,35,JAWA TIMUR,2024-08,MENINGGAL,TOTAL,2,PASIEN,2024
508,1522,35,JAWA TIMUR,2024-08,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
508,1523,35,JAWA TIMUR,2024-08,DIRUJUK,RUJUKAN,0,PASIEN,2024
508,1524,35,JAWA TIMUR,2024-08,DIRUJUK,TOTAL,0,PASIEN,2024
509,1525,35,JAWA TIMUR,2024-08,PULANG PAKSA,NON RUJUKAN,54,PASIEN,2024
509,1526,35,JAWA TIMUR,2024-08,PULANG PAKSA,RUJUKAN,35,PASIEN,2024
509,1527,35,JAWA TIMUR,2024-08,PULANG PAKSA,TOTAL,89,PASIEN,2024
510,1528,35,JAWA TIMUR,2024-08,PULANG,NON RUJUKAN,240,PASIEN,2024
510,1529,35,JAWA TIMUR,2024-08,PULANG,RUJUKAN,160,PASIEN,2024
510,1530,35,JAWA TIMUR,2024-08,PULANG,TOTAL,400,PASIEN,2024
511,1531,35,JAWA TIMUR,2024-08,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
511,1532,35,JAWA TIMUR,2024-08,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
511,1533,35,JAWA TIMUR,2024-08,PULANG PAKSA,TOTAL,0,PASIEN,2024
512,1534,35,JAWA TIMUR,2024-08,DIRAWAT,NON RUJUKAN,599,PASIEN,2024
512,1535,35,JAWA TIMUR,2024-08,DIRAWAT,RUJUKAN,904,PASIEN,2024
512,1536,35,JAWA TIMUR,2024-08,DIRAWAT,TOTAL,1503,PASIEN,2024
513,1537,35,JAWA TIMUR,2024-09,MENINGGAL,NON RUJUKAN,7,PASIEN,2024
513,1538,35,JAWA TIMUR,2024-09,MENINGGAL,RUJUKAN,24,PASIEN,2024
513,1539,35,JAWA TIMUR,2024-09,MENINGGAL,TOTAL,31,PASIEN,2024
514,1540,35,JAWA TIMUR,2024-09,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
514,1541,35,JAWA TIMUR,2024-09,MENINGGAL,RUJUKAN,1,PASIEN,2024
514,1542,35,JAWA TIMUR,2024-09,MENINGGAL,TOTAL,1,PASIEN,2024
515,1543,35,JAWA TIMUR,2024-09,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
515,1544,35,JAWA TIMUR,2024-09,DIRUJUK,RUJUKAN,0,PASIEN,2024
515,1545,35,JAWA TIMUR,2024-09,DIRUJUK,TOTAL,0,PASIEN,2024
516,1546,35,JAWA TIMUR,2024-09,PULANG PAKSA,NON RUJUKAN,39,PASIEN,2024
516,1547,35,JAWA TIMUR,2024-09,PULANG PAKSA,RUJUKAN,34,PASIEN,2024
516,1548,35,JAWA TIMUR,2024-09,PULANG PAKSA,TOTAL,73,PASIEN,2024
517,1549,35,JAWA TIMUR,2024-09,PULANG,NON RUJUKAN,230,PASIEN,2024
517,1550,35,JAWA TIMUR,2024-09,PULANG,RUJUKAN,178,PASIEN,2024
517,1551,35,JAWA TIMUR,2024-09,PULANG,TOTAL,408,PASIEN,2024
518,1552,35,JAWA TIMUR,2024-09,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
518,1553,35,JAWA TIMUR,2024-09,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
518,1554,35,JAWA TIMUR,2024-09,PULANG PAKSA,TOTAL,0,PASIEN,2024
519,1555,35,JAWA TIMUR,2024-09,DIRAWAT,NON RUJUKAN,536,PASIEN,2024
519,1556,35,JAWA TIMUR,2024-09,DIRAWAT,RUJUKAN,1032,PASIEN,2024
519,1557,35,JAWA TIMUR,2024-09,DIRAWAT,TOTAL,1568,PASIEN,2024
520,1558,35,JAWA TIMUR,2024-10,MENINGGAL,NON RUJUKAN,16,PASIEN,2024
520,1559,35,JAWA TIMUR,2024-10,MENINGGAL,RUJUKAN,19,PASIEN,2024
520,1560,35,JAWA TIMUR,2024-10,MENINGGAL,TOTAL,35,PASIEN,2024
521,1561,35,JAWA TIMUR,2024-10,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
521,1562,35,JAWA TIMUR,2024-10,MENINGGAL,RUJUKAN,4,PASIEN,2024
521,1563,35,JAWA TIMUR,2024-10,MENINGGAL,TOTAL,4,PASIEN,2024
522,1564,35,JAWA TIMUR,2024-10,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
522,1565,35,JAWA TIMUR,2024-10,DIRUJUK,RUJUKAN,0,PASIEN,2024
522,1566,35,JAWA TIMUR,2024-10,DIRUJUK,TOTAL,0,PASIEN,2024
523,1567,35,JAWA TIMUR,2024-10,PULANG PAKSA,NON RUJUKAN,57,PASIEN,2024
523,1568,35,JAWA TIMUR,2024-10,PULANG PAKSA,RUJUKAN,41,PASIEN,2024
523,1569,35,JAWA TIMUR,2024-10,PULANG PAKSA,TOTAL,98,PASIEN,2024
524,1570,35,JAWA TIMUR,2024-10,PULANG,NON RUJUKAN,241,PASIEN,2024
524,1571,35,JAWA TIMUR,2024-10,PULANG,RUJUKAN,139,PASIEN,2024
524,1572,35,JAWA TIMUR,2024-10,PULANG,TOTAL,380,PASIEN,2024
525,1573,35,JAWA TIMUR,2024-10,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
525,1574,35,JAWA TIMUR,2024-10,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
525,1575,35,JAWA TIMUR,2024-10,PULANG PAKSA,TOTAL,0,PASIEN,2024
526,1576,35,JAWA TIMUR,2024-10,DIRAWAT,NON RUJUKAN,647,PASIEN,2024
526,1577,35,JAWA TIMUR,2024-10,DIRAWAT,RUJUKAN,926,PASIEN,2024
526,1578,35,JAWA TIMUR,2024-10,DIRAWAT,TOTAL,1573,PASIEN,2024
527,1579,35,JAWA TIMUR,2024-11,MENINGGAL,NON RUJUKAN,16,PASIEN,2024
527,1580,35,JAWA TIMUR,2024-11,MENINGGAL,RUJUKAN,13,PASIEN,2024
527,1581,35,JAWA TIMUR,2024-11,MENINGGAL,TOTAL,29,PASIEN,2024
528,1582,35,JAWA TIMUR,2024-11,MENINGGAL,NON RUJUKAN,1,PASIEN,2024
528,1583,35,JAWA TIMUR,2024-11,MENINGGAL,RUJUKAN,2,PASIEN,2024
528,1584,35,JAWA TIMUR,2024-11,MENINGGAL,TOTAL,3,PASIEN,2024
529,1585,35,JAWA TIMUR,2024-11,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
529,1586,35,JAWA TIMUR,2024-11,DIRUJUK,RUJUKAN,0,PASIEN,2024
529,1587,35,JAWA TIMUR,2024-11,DIRUJUK,TOTAL,0,PASIEN,2024
530,1588,35,JAWA TIMUR,2024-11,PULANG PAKSA,NON RUJUKAN,48,PASIEN,2024
530,1589,35,JAWA TIMUR,2024-11,PULANG PAKSA,RUJUKAN,27,PASIEN,2024
530,1590,35,JAWA TIMUR,2024-11,PULANG PAKSA,TOTAL,75,PASIEN,2024
531,1591,35,JAWA TIMUR,2024-11,PULANG,NON RUJUKAN,236,PASIEN,2024
531,1592,35,JAWA TIMUR,2024-11,PULANG,RUJUKAN,147,PASIEN,2024
531,1593,35,JAWA TIMUR,2024-11,PULANG,TOTAL,383,PASIEN,2024
532,1594,35,JAWA TIMUR,2024-11,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
532,1595,35,JAWA TIMUR,2024-11,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
532,1596,35,JAWA TIMUR,2024-11,PULANG PAKSA,TOTAL,0,PASIEN,2024
533,1597,35,JAWA TIMUR,2024-11,DIRAWAT,NON RUJUKAN,641,PASIEN,2024
533,1598,35,JAWA TIMUR,2024-11,DIRAWAT,RUJUKAN,895,PASIEN,2024
533,1599,35,JAWA TIMUR,2024-11,DIRAWAT,TOTAL,1536,PASIEN,2024
534,1600,35,JAWA TIMUR,2024-12,MENINGGAL,NON RUJUKAN,23,PASIEN,2024
534,1601,35,JAWA TIMUR,2024-12,MENINGGAL,RUJUKAN,17,PASIEN,2024
534,1602,35,JAWA TIMUR,2024-12,MENINGGAL,TOTAL,40,PASIEN,2024
535,1603,35,JAWA TIMUR,2024-12,MENINGGAL,NON RUJUKAN,0,PASIEN,2024
535,1604,35,JAWA TIMUR,2024-12,MENINGGAL,RUJUKAN,0,PASIEN,2024
535,1605,35,JAWA TIMUR,2024-12,MENINGGAL,TOTAL,0,PASIEN,2024
536,1606,35,JAWA TIMUR,2024-12,DIRUJUK,NON RUJUKAN,0,PASIEN,2024
536,1607,35,JAWA TIMUR,2024-12,DIRUJUK,RUJUKAN,0,PASIEN,2024
536,1608,35,JAWA TIMUR,2024-12,DIRUJUK,TOTAL,0,PASIEN,2024
537,1609,35,JAWA TIMUR,2024-12,PULANG PAKSA,NON RUJUKAN,61,PASIEN,2024
537,1610,35,JAWA TIMUR,2024-12,PULANG PAKSA,RUJUKAN,22,PASIEN,2024
537,1611,35,JAWA TIMUR,2024-12,PULANG PAKSA,TOTAL,83,PASIEN,2024
538,1612,35,JAWA TIMUR,2024-12,PULANG,NON RUJUKAN,337,PASIEN,2024
538,1613,35,JAWA TIMUR,2024-12,PULANG,RUJUKAN,157,PASIEN,2024
538,1614,35,JAWA TIMUR,2024-12,PULANG,TOTAL,494,PASIEN,2024
539,1615,35,JAWA TIMUR,2024-12,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2024
539,1616,35,JAWA TIMUR,2024-12,PULANG PAKSA,RUJUKAN,0,PASIEN,2024
539,1617,35,JAWA TIMUR,2024-12,PULANG PAKSA,TOTAL,0,PASIEN,2024
540,1618,35,JAWA TIMUR,2024-12,DIRAWAT,NON RUJUKAN,719,PASIEN,2024
540,1619,35,JAWA TIMUR,2024-12,DIRAWAT,RUJUKAN,890,PASIEN,2024
540,1620,35,JAWA TIMUR,2024-12,DIRAWAT,TOTAL,1609,PASIEN,2024
541,1621,35,JAWA TIMUR,2025-01,MENINGGAL,NON RUJUKAN,17,PASIEN,2025
541,1622,35,JAWA TIMUR,2025-01,MENINGGAL,RUJUKAN,18,PASIEN,2025
541,1623,35,JAWA TIMUR,2025-01,MENINGGAL,TOTAL,35,PASIEN,2025
542,1624,35,JAWA TIMUR,2025-01,MENINGGAL,NON RUJUKAN,3,PASIEN,2025
542,1625,35,JAWA TIMUR,2025-01,MENINGGAL,RUJUKAN,2,PASIEN,2025
542,1626,35,JAWA TIMUR,2025-01,MENINGGAL,TOTAL,5,PASIEN,2025
543,1627,35,JAWA TIMUR,2025-01,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
543,1628,35,JAWA TIMUR,2025-01,DIRUJUK,RUJUKAN,0,PASIEN,2025
543,1629,35,JAWA TIMUR,2025-01,DIRUJUK,TOTAL,0,PASIEN,2025
544,1630,35,JAWA TIMUR,2025-01,PULANG PAKSA,NON RUJUKAN,61,PASIEN,2025
544,1631,35,JAWA TIMUR,2025-01,PULANG PAKSA,RUJUKAN,23,PASIEN,2025
544,1632,35,JAWA TIMUR,2025-01,PULANG PAKSA,TOTAL,84,PASIEN,2025
545,1633,35,JAWA TIMUR,2025-01,PULANG,NON RUJUKAN,326,PASIEN,2025
545,1634,35,JAWA TIMUR,2025-01,PULANG,RUJUKAN,148,PASIEN,2025
545,1635,35,JAWA TIMUR,2025-01,PULANG,TOTAL,474,PASIEN,2025
546,1636,35,JAWA TIMUR,2025-01,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
546,1637,35,JAWA TIMUR,2025-01,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
546,1638,35,JAWA TIMUR,2025-01,PULANG PAKSA,TOTAL,0,PASIEN,2025
547,1639,35,JAWA TIMUR,2025-01,DIRAWAT,NON RUJUKAN,720,PASIEN,2025
547,1640,35,JAWA TIMUR,2025-01,DIRAWAT,RUJUKAN,834,PASIEN,2025
547,1641,35,JAWA TIMUR,2025-01,DIRAWAT,TOTAL,1554,PASIEN,2025
548,1642,35,JAWA TIMUR,2025-02,MENINGGAL,NON RUJUKAN,19,PASIEN,2025
548,1643,35,JAWA TIMUR,2025-02,MENINGGAL,RUJUKAN,16,PASIEN,2025
548,1644,35,JAWA TIMUR,2025-02,MENINGGAL,TOTAL,35,PASIEN,2025
549,1645,35,JAWA TIMUR,2025-02,MENINGGAL,NON RUJUKAN,0,PASIEN,2025
549,1646,35,JAWA TIMUR,2025-02,MENINGGAL,RUJUKAN,1,PASIEN,2025
549,1647,35,JAWA TIMUR,2025-02,MENINGGAL,TOTAL,1,PASIEN,2025
550,1648,35,JAWA TIMUR,2025-02,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
550,1649,35,JAWA TIMUR,2025-02,DIRUJUK,RUJUKAN,0,PASIEN,2025
550,1650,35,JAWA TIMUR,2025-02,DIRUJUK,TOTAL,0,PASIEN,2025
551,1651,35,JAWA TIMUR,2025-02,PULANG PAKSA,NON RUJUKAN,82,PASIEN,2025
551,1652,35,JAWA TIMUR,2025-02,PULANG PAKSA,RUJUKAN,29,PASIEN,2025
551,1653,35,JAWA TIMUR,2025-02,PULANG PAKSA,TOTAL,111,PASIEN,2025
552,1654,35,JAWA TIMUR,2025-02,PULANG,NON RUJUKAN,276,PASIEN,2025
552,1655,35,JAWA TIMUR,2025-02,PULANG,RUJUKAN,89,PASIEN,2025
552,1656,35,JAWA TIMUR,2025-02,PULANG,TOTAL,365,PASIEN,2025
553,1657,35,JAWA TIMUR,2025-02,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
553,1658,35,JAWA TIMUR,2025-02,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
553,1659,35,JAWA TIMUR,2025-02,PULANG PAKSA,TOTAL,0,PASIEN,2025
554,1660,35,JAWA TIMUR,2025-02,DIRAWAT,NON RUJUKAN,633,PASIEN,2025
554,1661,35,JAWA TIMUR,2025-02,DIRAWAT,RUJUKAN,740,PASIEN,2025
554,1662,35,JAWA TIMUR,2025-02,DIRAWAT,TOTAL,1373,PASIEN,2025
555,1663,35,JAWA TIMUR,2025-03,MENINGGAL,NON RUJUKAN,12,PASIEN,2025
555,1664,35,JAWA TIMUR,2025-03,MENINGGAL,RUJUKAN,15,PASIEN,2025
555,1665,35,JAWA TIMUR,2025-03,MENINGGAL,TOTAL,27,PASIEN,2025
556,1666,35,JAWA TIMUR,2025-03,MENINGGAL,NON RUJUKAN,0,PASIEN,2025
556,1667,35,JAWA TIMUR,2025-03,MENINGGAL,RUJUKAN,1,PASIEN,2025
556,1668,35,JAWA TIMUR,2025-03,MENINGGAL,TOTAL,1,PASIEN,2025
557,1669,35,JAWA TIMUR,2025-03,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
557,1670,35,JAWA TIMUR,2025-03,DIRUJUK,RUJUKAN,0,PASIEN,2025
557,1671,35,JAWA TIMUR,2025-03,DIRUJUK,TOTAL,0,PASIEN,2025
558,1672,35,JAWA TIMUR,2025-03,PULANG PAKSA,NON RUJUKAN,52,PASIEN,2025
558,1673,35,JAWA TIMUR,2025-03,PULANG PAKSA,RUJUKAN,16,PASIEN,2025
558,1674,35,JAWA TIMUR,2025-03,PULANG PAKSA,TOTAL,68,PASIEN,2025
559,1675,35,JAWA TIMUR,2025-03,PULANG,NON RUJUKAN,267,PASIEN,2025
559,1676,35,JAWA TIMUR,2025-03,PULANG,RUJUKAN,118,PASIEN,2025
559,1677,35,JAWA TIMUR,2025-03,PULANG,TOTAL,385,PASIEN,2025
560,1678,35,JAWA TIMUR,2025-03,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
560,1679,35,JAWA TIMUR,2025-03,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
560,1680,35,JAWA TIMUR,2025-03,PULANG PAKSA,TOTAL,0,PASIEN,2025
561,1681,35,JAWA TIMUR,2025-03,DIRAWAT,NON RUJUKAN,589,PASIEN,2025
561,1682,35,JAWA TIMUR,2025-03,DIRAWAT,RUJUKAN,901,PASIEN,2025
561,1683,35,JAWA TIMUR,2025-03,DIRAWAT,TOTAL,1490,PASIEN,2025
562,1684,35,JAWA TIMUR,2025-04,MENINGGAL,NON RUJUKAN,18,PASIEN,2025
562,1685,35,JAWA TIMUR,2025-04,MENINGGAL,RUJUKAN,17,PASIEN,2025
562,1686,35,JAWA TIMUR,2025-04,MENINGGAL,TOTAL,35,PASIEN,2025
563,1687,35,JAWA TIMUR,2025-04,MENINGGAL,NON RUJUKAN,0,PASIEN,2025
563,1688,35,JAWA TIMUR,2025-04,MENINGGAL,RUJUKAN,0,PASIEN,2025
563,1689,35,JAWA TIMUR,2025-04,MENINGGAL,TOTAL,0,PASIEN,2025
564,1690,35,JAWA TIMUR,2025-04,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
564,1691,35,JAWA TIMUR,2025-04,DIRUJUK,RUJUKAN,0,PASIEN,2025
564,1692,35,JAWA TIMUR,2025-04,DIRUJUK,TOTAL,0,PASIEN,2025
565,1693,35,JAWA TIMUR,2025-04,PULANG PAKSA,NON RUJUKAN,65,PASIEN,2025
565,1694,35,JAWA TIMUR,2025-04,PULANG PAKSA,RUJUKAN,27,PASIEN,2025
565,1695,35,JAWA TIMUR,2025-04,PULANG PAKSA,TOTAL,92,PASIEN,2025
566,1696,35,JAWA TIMUR,2025-04,PULANG,NON RUJUKAN,369,PASIEN,2025
566,1697,35,JAWA TIMUR,2025-04,PULANG,RUJUKAN,166,PASIEN,2025
566,1698,35,JAWA TIMUR,2025-04,PULANG,TOTAL,535,PASIEN,2025
567,1699,35,JAWA TIMUR,2025-04,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2025
567,1700,35,JAWA TIMUR,2025-04,PULANG PAKSA,RUJUKAN,0,PASIEN,2025
567,1701,35,JAWA TIMUR,2025-04,PULANG PAKSA,TOTAL,0,PASIEN,2025
568,1702,35,JAWA TIMUR,2025-04,DIRAWAT,NON RUJUKAN,637,PASIEN,2025
568,1703,35,JAWA TIMUR,2025-04,DIRAWAT,RUJUKAN,839,PASIEN,2025
568,1704,35,JAWA TIMUR,2025-04,DIRAWAT,TOTAL,1476,PASIEN,2025
569,1705,35,JAWA TIMUR,2025-05,MENINGGAL,NON RUJUKAN,15,PASIEN,2025
569,1706,35,JAWA TIMUR,2025-05,MENINGGAL,RUJUKAN,23,PASIEN,2025
569,1707,35,JAWA TIMUR,2025-05,MENINGGAL,TOTAL,38,PASIEN,2025
570,1708,35,JAWA TIMUR,2025-05,MENINGGAL,NON RUJUKAN,0,PASIEN,2025
570,1709,35,JAWA TIMUR,2025-05,MENINGGAL,RUJUKAN,0,PASIEN,2025
570,1710,35,JAWA TIMUR,2025-05,MENINGGAL,TOTAL,0,PASIEN,2025
571,1711,35,JAWA TIMUR,2025-05,DIRUJUK,NON RUJUKAN,0,PASIEN,2025
571,1712,35,JAWA TIMUR,2025-05,DIRUJUK,RUJUKAN,0,PASIEN,2025
